hour,minute,day_of_week,is_holiday,demand,demand_next
7,15,0,0,115.86343754732181,119.5523977214739
7,20,0,0,119.5523977214739,115.32559087246227
7,25,0,0,115.32559087246227,115.40845322426568
7,30,0,0,115.40845322426568,126.54299032222701
7,35,0,0,126.54299032222701,117.29217938401905
7,40,0,0,117.29217938401905,116.51297103990463
7,45,0,0,116.51297103990463,118.46212901484846
7,50,0,0,118.46212901484846,123.36481213910268
7,55,0,0,123.36481213910268,125.8150232087549
8,0,0,0,125.8150232087549,115.79977619691563
8,5,0,0,115.79977619691563,121.76065755343576
8,10,0,0,121.76065755343576,116.37880145717747
8,15,0,0,116.37880145717747,119.17502879545852
8,20,0,0,119.17502879545852,109.1713501421722
8,25,0,0,109.1713501421722,118.88345670957004
8,30,0,0,118.88345670957004,125.03410213968833
8,35,0,0,125.03410213968833,115.27895567828479
8,40,0,0,115.27895567828479,110.71003352741097
8,45,0,0,110.71003352741097,111.25304656901343
8,50,0,0,111.25304656901343,112.95005611329984
8,55,0,0,112.95005611329984,117.87023834550078
9,0,0,0,117.87023834550078,116.65588653859388
9,5,0,0,116.65588653859388,120.79384648407935
9,10,0,0,120.79384648407935,123.87391078913785
9,15,0,0,123.87391078913785,105.6817946289245
9,20,0,0,105.6817946289245,114.35126745117681
9,25,0,0,114.35126745117681,111.48294710183444
9,30,0,0,111.48294710183444,114.52615948011993
9,35,0,0,114.52615948011993,112.62378625374086
9,40,0,0,112.62378625374086,108.49397106540786
9,45,0,0,108.49397106540786,103.5892309840597
9,50,0,0,103.5892309840597,113.2699230572917
9,55,0,0,113.2699230572917,106.65791162881347
10,0,0,0,106.65791162881347,101.10394962135503
10,5,0,0,101.10394962135503,105.76100637215754
10,10,0,0,105.76100637215754,105.92948998725926
10,15,0,0,105.92948998725926,105.16428000171805
10,20,0,0,105.16428000171805,107.76199358149455
10,25,0,0,107.76199358149455,108.60135255592252
10,30,0,0,108.60135255592252,113.68162881240828
10,35,0,0,113.68162881240828,107.93347829184272
10,40,0,0,107.93347829184272,105.42813628113045
10,45,0,0,105.42813628113045,105.39904114252575
10,50,0,0,105.39904114252575,100.13822727545664
10,55,0,0,100.13822727545664,106.76392484624446
11,0,0,0,106.76392484624446,109.62732703116157
11,5,0,0,109.62732703116157,95.98395731652981
11,10,0,0,95.98395731652981,107.72084210502439
11,15,0,0,107.72084210502439,104.55541395271773
11,20,0,0,104.55541395271773,101.90113141468323
11,25,0,0,101.90113141468323,99.68066785201208
11,30,0,0,99.68066785201208,94.22121803404582
11,35,0,0,94.22121803404582,98.07050541018374
11,40,0,0,98.07050541018374,100.21392775740395
11,45,0,0,100.21392775740395,107.23694408414127
11,50,0,0,107.23694408414127,93.01228687891421
11,55,0,0,93.01228687891421,107.9132868882738
12,0,0,0,107.9132868882738,104.71635134298762
12,5,0,0,104.71635134298762,97.1067518608112
12,10,0,0,97.1067518608112,98.89095164384759
12,15,0,0,98.89095164384759,99.5866440377505
12,20,0,0,99.5866440377505,93.10976611196051
12,25,0,0,93.10976611196051,100.82926320269111
12,30,0,0,100.82926320269111,99.80688679325006
12,35,0,0,99.80688679325006,100.08473507484477
12,40,0,0,100.08473507484477,104.99872529203557
12,45,0,0,104.99872529203557,94.12722390805604
12,50,0,0,94.12722390805604,90.41953405827863
12,55,0,0,90.41953405827863,102.41763126100686
13,0,0,0,102.41763126100686,106.92892178760555
13,5,0,0,106.92892178760555,94.57167046773766
13,10,0,0,94.57167046773766,94.1789847896849
13,15,0,0,94.1789847896849,90.72495803519037
13,20,0,0,90.72495803519037,93.913353536121
13,25,0,0,93.913353536121,88.23862788084465
13,30,0,0,88.23862788084465,86.90903756458059
13,35,0,0,86.90903756458059,87.6762955979088
13,40,0,0,87.6762955979088,84.04874431296291
13,45,0,0,84.04874431296291,97.91123316577477
13,50,0,0,97.91123316577477,88.59142341244328
13,55,0,0,88.59142341244328,90.88337133560154
14,0,0,0,90.88337133560154,80.35781234892745
14,5,0,0,80.35781234892745,91.92124764437625
14,10,0,0,91.92124764437625,93.34670714637261
14,15,0,0,93.34670714637261,83.40274195640137
14,20,0,0,83.40274195640137,90.06778506536192
14,25,0,0,90.06778506536192,92.41852403957091
14,30,0,0,92.41852403957091,83.2703398416586
14,35,0,0,83.2703398416586,80.88751991082668
14,40,0,0,80.88751991082668,83.96598382676954
14,45,0,0,83.96598382676954,87.67733193932405
14,50,0,0,87.67733193932405,87.0573846155159
14,55,0,0,87.0573846155159,77.59566227429116
15,0,0,0,77.59566227429116,80.79550512966178
15,5,0,0,80.79550512966178,86.39809893142825
15,10,0,0,86.39809893142825,75.64643777475557
15,15,0,0,75.64643777475557,86.65531369634843
15,20,0,0,86.65531369634843,74.68097524750685
15,25,0,0,74.68097524750685,73.94202207144457
15,30,0,0,73.94202207144457,89.11166496699626
15,35,0,0,89.11166496699626,91.23238478241605
15,40,0,0,91.23238478241605,79.09238181973366
15,45,0,0,79.09238181973366,81.77378067079412
15,50,0,0,81.77378067079412,79.58551332059042
15,55,0,0,79.58551332059042,89.21489085828286
16,0,0,0,89.21489085828286,74.5693233516968
16,5,0,0,74.5693233516968,85.16160334774388
16,10,0,0,85.16160334774388,79.25433326647006
16,15,0,0,79.25433326647006,87.33868469269655
16,20,0,0,87.33868469269655,83.02726037899824
16,25,0,0,83.02726037899824,82.07522011432009
16,30,0,0,82.07522011432009,83.53324173070268
16,35,0,0,83.53324173070268,85.3969730375238
16,40,0,0,85.3969730375238,89.38389644239524
16,45,0,0,89.38389644239524,83.74616788737075
16,50,0,0,83.74616788737075,76.81958009597157
16,55,0,0,76.81958009597157,85.56780932195524
17,0,0,0,85.56780932195524,80.91440156366536
17,5,0,0,80.91440156366536,78.67093600134037
17,10,0,0,78.67093600134037,82.99671349072273
17,15,0,0,82.99671349072273,79.63808923001929
17,20,0,0,79.63808923001929,83.1253100669658
17,25,0,0,83.1253100669658,70.9217432681657
17,30,0,0,70.9217432681657,91.37370678176251
17,35,0,0,91.37370678176251,80.28763502613083
17,40,0,0,80.28763502613083,81.35458776026671
17,45,0,0,81.35458776026671,85.63186061151087
17,50,0,0,85.63186061151087,86.23960143965724
17,55,0,0,86.23960143965724,78.49324929912622
18,0,0,0,78.49324929912622,78.26769390499817
18,5,0,0,78.26769390499817,72.43561319901558
18,10,0,0,72.43561319901558,78.20497248125508
18,15,0,0,78.20497248125508,88.37874735615709
18,20,0,0,88.37874735615709,80.94651744702233
18,25,0,0,80.94651744702233,76.03915399127025
18,30,0,0,76.03915399127025,73.63050472729896
18,35,0,0,73.63050472729896,78.6295551352198
18,40,0,0,78.6295551352198,84.50765085548221
18,45,0,0,84.50765085548221,74.60069878923215
18,50,0,0,74.60069878923215,81.43119423006284
18,55,0,0,81.43119423006284,76.32887288940383
19,0,0,0,76.32887288940383,82.78426629656622
19,5,0,0,82.78426629656622,86.3633395859482
19,10,0,0,86.3633395859482,81.33701384137298
19,15,0,0,81.33701384137298,91.33889763459938
19,20,0,0,91.33889763459938,75.36673953661035
19,25,0,0,75.36673953661035,88.3920150816351
19,30,0,0,88.3920150816351,87.76123899048392
19,35,0,0,87.76123899048392,82.55701299309901
19,40,0,0,82.55701299309901,80.74614086661441
19,45,0,0,80.74614086661441,87.08998770312763
19,50,0,0,87.08998770312763,82.18752682876413
19,55,0,0,82.18752682876413,77.44743401996402
20,0,0,0,77.44743401996402,87.58988467436119
20,5,0,0,87.58988467436119,84.68998394416167
20,10,0,0,84.68998394416167,96.97697804698566
20,15,0,0,96.97697804698566,83.5248979357736
20,20,0,0,83.5248979357736,86.95003734155262
20,25,0,0,86.95003734155262,87.50298128341103
20,30,0,0,87.50298128341103,89.220039847067
20,35,0,0,89.220039847067,80.60059999748836
20,40,0,0,80.60059999748836,86.38179556160566
20,45,0,0,86.38179556160566,84.57157515766819
20,50,0,0,84.57157515766819,77.42074599265645
20,55,0,0,77.42074599265645,86.3829721739609
21,0,0,0,86.3829721739609,97.69207430154435
21,5,0,0,97.69207430154435,85.53992724619444
21,10,0,0,85.53992724619444,93.19249302397996
21,15,0,0,93.19249302397996,88.4883970581205
21,20,0,0,88.4883970581205,87.3721799900158
21,25,0,0,87.3721799900158,91.26500221114739
21,30,0,0,91.26500221114739,86.82885543512339
21,35,0,0,86.82885543512339,91.82105507346496
21,40,0,0,91.82105507346496,86.09360597555923
21,45,0,0,86.09360597555923,82.78846859320458
21,50,0,0,82.78846859320458,90.31217965185566
21,55,0,0,90.31217965185566,89.6125284820395
22,0,0,0,89.6125284820395,98.14206250476418
22,5,0,0,98.14206250476418,89.51213176181996
22,10,0,0,89.51213176181996,88.81745078525768
22,15,0,0,88.81745078525768,95.11526488936533
22,20,0,0,95.11526488936533,90.19546217791469
22,25,0,0,90.19546217791469,95.11600235355759
22,30,0,0,95.11600235355759,88.0586591788198
22,35,0,0,88.0586591788198,85.15280833008516
22,40,0,0,85.15280833008516,94.74638436798224
22,45,0,0,94.74638436798224,90.01505229109121
22,50,0,0,90.01505229109121,98.89799607379453
22,55,0,0,98.89799607379453,98.7758899197066
23,0,0,0,98.7758899197066,94.88707460258786
23,5,0,0,94.88707460258786,98.02622843516801
23,10,0,0,98.02622843516801,98.54488752795727
23,15,0,0,98.54488752795727,90.0765913033118
23,20,0,0,90.0765913033118,93.59036975191407
23,25,0,0,93.59036975191407,101.98823528859386
23,30,0,0,101.98823528859386,105.36951579937026
23,35,0,0,105.36951579937026,104.57729728934837
23,40,0,0,104.57729728934837,93.36125622798293
23,45,0,0,93.36125622798293,92.50176643186275
23,50,0,0,92.50176643186275,106.66325990532278
23,55,0,0,106.66325990532278,103.26243148921645
0,0,1,0,103.26243148921645,97.79218174607706
0,5,1,0,97.79218174607706,91.83799660367175
0,10,1,0,91.83799660367175,105.90543007776532
0,15,1,0,105.90543007776532,101.9448506569307
0,20,1,0,101.9448506569307,107.72886159447826
0,25,1,0,107.72886159447826,106.68279865958738
0,30,1,0,106.68279865958738,110.23152159253993
0,35,1,0,110.23152159253993,100.38076693047911
0,40,1,0,100.38076693047911,104.93366829178954
0,45,1,0,104.93366829178954,93.453282883725
0,50,1,0,93.453282883725,98.61697309115677
0,55,1,0,98.61697309115677,112.74632638710779
1,0,1,0,112.74632638710779,99.282158483731
1,5,1,0,99.282158483731,104.72346105306075
1,10,1,0,104.72346105306075,103.04514826962627
1,15,1,0,103.04514826962627,104.69164959206651
1,20,1,0,104.69164959206651,104.61455514400659
1,25,1,0,104.61455514400659,105.50382402571134
1,30,1,0,105.50382402571134,117.37028608210082
1,35,1,0,117.37028608210082,101.89291678621134
1,40,1,0,101.89291678621134,102.4764557940935
1,45,1,0,102.4764557940935,111.38537716948007
1,50,1,0,111.38537716948007,109.18272449628208
1,55,1,0,109.18272449628208,112.32439365446648
2,0,1,0,112.32439365446648,114.52462771779066
2,5,1,0,114.52462771779066,118.28105712209097
2,10,1,0,118.28105712209097,108.86322702607382
2,15,1,0,108.86322702607382,110.26583013494108
2,20,1,0,110.26583013494108,110.80892737095265
2,25,1,0,110.80892737095265,103.33207238164937
2,30,1,0,103.33207238164937,114.77430358960913
2,35,1,0,114.77430358960913,107.75368716536657
2,40,1,0,107.75368716536657,115.84105632394726
2,45,1,0,115.84105632394726,107.86912358318038
2,50,1,0,107.86912358318038,119.77695628759781
2,55,1,0,119.77695628759781,115.28154877984547
3,0,1,0,115.28154877984547,126.18836886784736
3,5,1,0,126.18836886784736,116.25727086363057
3,10,1,0,116.25727086363057,120.77990250467953
3,15,1,0,120.77990250467953,109.75233023339798
3,20,1,0,109.75233023339798,125.10549554350332
3,25,1,0,125.10549554350332,109.69600735016816
3,30,1,0,109.69600735016816,115.69923774856325
3,35,1,0,115.69923774856325,117.24846568808651
3,40,1,0,117.24846568808651,116.98157489275935
3,45,1,0,116.98157489275935,113.13776421041379
3,50,1,0,113.13776421041379,122.03604107002094
3,55,1,0,122.03604107002094,126.85286006353664
4,0,1,0,126.85286006353664,120.63240773766596
4,5,1,0,120.63240773766596,113.54171303804893
4,10,1,0,113.54171303804893,115.08315223190228
4,15,1,0,115.08315223190228,113.15072603872697
4,20,1,0,113.15072603872697,116.5962894907209
4,25,1,0,116.5962894907209,112.53127866185191
4,30,1,0,112.53127866185191,116.96499587430453
4,35,1,0,116.96499587430453,114.12841549896643
4,40,1,0,114.12841549896643,124.29645563351114
4,45,1,0,124.29645563351114,124.23800802014101
4,50,1,0,124.23800802014101,120.84212293952288
4,55,1,0,120.84212293952288,125.11633690490024
5,0,1,0,125.11633690490024,122.57519524449602
5,5,1,0,122.57519524449602,117.97020726217578
5,10,1,0,117.97020726217578,116.4185780033443
5,15,1,0,116.4185780033443,115.48019679842605
5,20,1,0,115.48019679842605,124.31665511698772
5,25,1,0,124.31665511698772,115.35751142269243
5,30,1,0,115.35751142269243,118.30313463165865
5,35,1,0,118.30313463165865,116.91068769413262
5,40,1,0,116.91068769413262,114.43315398229669
5,45,1,0,114.43315398229669,120.71684630596327
5,50,1,0,120.71684630596327,118.66727873285618
5,55,1,0,118.66727873285618,112.42955357776934
6,0,1,0,112.42955357776934,119.60222589925688
6,5,1,0,119.60222589925688,124.36603591527793
6,10,1,0,124.36603591527793,111.58805329176789
6,15,1,0,111.58805329176789,119.75062417768669
6,20,1,0,119.75062417768669,118.5240313603175
6,25,1,0,118.5240313603175,125.5593933502405
6,30,1,0,125.5593933502405,116.74855397657409
6,35,1,0,116.74855397657409,128.8126986000189
6,40,1,0,128.8126986000189,121.06110297970405
6,45,1,0,121.06110297970405,111.97784217837112
6,50,1,0,111.97784217837112,124.48269617996513
6,55,1,0,124.48269617996513,113.36446050035566
7,0,1,0,113.36446050035566,116.16953696862171
7,5,1,0,116.16953696862171,116.51167916198027
7,10,1,0,116.51167916198027,116.9222358289948
7,15,1,0,116.9222358289948,117.93663783682074
7,20,1,0,117.93663783682074,120.37022113037986
7,25,1,0,120.37022113037986,111.48724289554553
7,30,1,0,111.48724289554553,124.92731702140469
7,35,1,0,124.92731702140469,123.8775252423592
7,40,1,0,123.8775252423592,121.63059634932337
7,45,1,0,121.63059634932337,121.42352412100064
7,50,1,0,121.42352412100064,113.61875821588087
7,55,1,0,113.61875821588087,122.18859782914187
8,0,1,0,122.18859782914187,115.03662023130228
8,5,1,0,115.03662023130228,111.92816834727381
8,10,1,0,111.92816834727381,109.8802034791061
8,15,1,0,109.8802034791061,119.9200137551628
8,20,1,0,119.9200137551628,115.4443173200355
8,25,1,0,115.4443173200355,121.91226214008441
8,30,1,0,121.91226214008441,116.6337600878511
8,35,1,0,116.6337600878511,108.75049800094278
8,40,1,0,108.75049800094278,113.71799179945539
8,45,1,0,113.71799179945539,115.0793936131147
8,50,1,0,115.0793936131147,111.42747769031212
8,55,1,0,111.42747769031212,97.75329220282228
9,0,1,0,97.75329220282228,118.19547481892356
9,5,1,0,118.19547481892356,118.84044659823499
9,10,1,0,118.84044659823499,117.68156665896619
9,15,1,0,117.68156665896619,118.34068012880485
9,20,1,0,118.34068012880485,115.08246425206126
9,25,1,0,115.08246425206126,106.33032816340582
9,30,1,0,106.33032816340582,116.80174942931552
9,35,1,0,116.80174942931552,116.72747813424654
9,40,1,0,116.72747813424654,99.42120071534367
9,45,1,0,99.42120071534367,112.56809240013926
9,50,1,0,112.56809240013926,103.21693393384831
9,55,1,0,103.21693393384831,112.28028717138
10,0,1,0,112.28028717138,111.65289036158661
10,5,1,0,111.65289036158661,114.87587542107795
10,10,1,0,114.87587542107795,115.19243465070103
10,15,1,0,115.19243465070103,107.1745922267983
10,20,1,0,107.1745922267983,107.01373081362745
10,25,1,0,107.01373081362745,108.5985863183183
10,30,1,0,108.5985863183183,112.43685837219535
10,35,1,0,112.43685837219535,101.05155041239823
10,40,1,0,101.05155041239823,109.26433788495568
10,45,1,0,109.26433788495568,108.63555680221293
10,50,1,0,108.63555680221293,108.18035565081023
10,55,1,0,108.18035565081023,107.41362950251478
11,0,1,0,107.41362950251478,107.7865032120716
11,5,1,0,107.7865032120716,107.3391941064262
11,10,1,0,107.3391941064262,101.88754967862356
11,15,1,0,101.88754967862356,107.38485509421628
11,20,1,0,107.38485509421628,96.90246579613604
11,25,1,0,96.90246579613604,97.02329807633912
11,30,1,0,97.02329807633912,99.15730124677145
11,35,1,0,99.15730124677145,101.37132975773058
11,40,1,0,101.37132975773058,96.04154940200073
11,45,1,0,96.04154940200073,107.40015085646746
11,50,1,0,107.40015085646746,100.8701375814663
11,55,1,0,100.8701375814663,88.01061567847188
12,0,1,0,88.01061567847188,95.92439876467229
12,5,1,0,95.92439876467229,103.91978453717302
12,10,1,0,103.91978453717302,94.22245923705108
12,15,1,0,94.22245923705108,95.47466705936006
12,20,1,0,95.47466705936006,94.64056779800848
12,25,1,0,94.64056779800848,99.05664592600606
12,30,1,0,99.05664592600606,98.97226835688043
12,35,1,0,98.97226835688043,105.59039531914432
12,40,1,0,105.59039531914432,95.26458510939995
12,45,1,0,95.26458510939995,96.60562742989731
12,50,1,0,96.60562742989731,88.54260074669217
12,55,1,0,88.54260074669217,91.75864263560292
13,0,1,0,91.75864263560292,99.75687642478478
13,5,1,0,99.75687642478478,97.92578844767571
13,10,1,0,97.92578844767571,87.07643031918244
13,15,1,0,87.07643031918244,99.4857852020083
13,20,1,0,99.4857852020083,99.65982715364758
13,25,1,0,99.65982715364758,93.10682039994352
13,30,1,0,93.10682039994352,94.03649443817268
13,35,1,0,94.03649443817268,90.43683278200785
13,40,1,0,90.43683278200785,90.86611723464455
13,45,1,0,90.86611723464455,95.5242625670712
13,50,1,0,95.5242625670712,96.55900547437179
13,55,1,0,96.55900547437179,98.4735207711889
14,0,1,0,98.4735207711889,88.92622844681097
14,5,1,0,88.92622844681097,86.06164761745862
14,10,1,0,86.06164761745862,96.2141045319773
14,15,1,0,96.2141045319773,87.35220527195699
14,20,1,0,87.35220527195699,92.30678597795182
14,25,1,0,92.30678597795182,93.85536840697597
14,30,1,0,93.85536840697597,83.38160225466818
14,35,1,0,83.38160225466818,79.88108908283591
14,40,1,0,79.88108908283591,82.60111627136914
14,45,1,0,82.60111627136914,89.63381388266244
14,50,1,0,89.63381388266244,83.4463520142124
14,55,1,0,83.4463520142124,87.39792603260157
15,0,1,0,87.39792603260157,81.93395986419871
15,5,1,0,81.93395986419871,74.63276370128379
15,10,1,0,74.63276370128379,91.13659934865505
15,15,1,0,91.13659934865505,87.20747208575685
15,20,1,0,87.20747208575685,76.23126914384292
15,25,1,0,76.23126914384292,82.54330086760034
15,30,1,0,82.54330086760034,84.56379160600609
15,35,1,0,84.56379160600609,80.74094469732671
15,40,1,0,80.74094469732671,84.5892554949848
15,45,1,0,84.5892554949848,76.86498745832117
15,50,1,0,76.86498745832117,96.12766964169285
15,55,1,0,96.12766964169285,79.8198824477885
16,0,1,0,79.8198824477885,80.70981872971561
16,5,1,0,80.70981872971561,85.28613405150058
16,10,1,0,85.28613405150058,79.11329212691051
16,15,1,0,79.11329212691051,81.37222907145996
16,20,1,0,81.37222907145996,85.15012923042212
16,25,1,0,85.15012923042212,83.18513373596718
16,30,1,0,83.18513373596718,79.49689228298972
16,35,1,0,79.49689228298972,78.40314329267507
16,40,1,0,78.40314329267507,81.43584619275943
16,45,1,0,81.43584619275943,79.47335164809392
16,50,1,0,79.47335164809392,81.25939137559993
16,55,1,0,81.25939137559993,77.55467577491011
17,0,1,0,77.55467577491011,83.55236624631057
17,5,1,0,83.55236624631057,83.63026451825156
17,10,1,0,83.63026451825156,79.0558120584691
17,15,1,0,79.0558120584691,74.56119814015396
17,20,1,0,74.56119814015396,89.48931209552767
17,25,1,0,89.48931209552767,78.60459749570646
17,30,1,0,78.60459749570646,78.6928097599387
17,35,1,0,78.6928097599387,84.75591126694502
17,40,1,0,84.75591126694502,82.55576699020864
17,45,1,0,82.55576699020864,80.80342329241677
17,50,1,0,80.80342329241677,74.59589229117819
17,55,1,0,74.59589229117819,81.34693794012614
18,0,1,0,81.34693794012614,86.59990486003517
18,5,1,0,86.59990486003517,82.95471970326312
18,10,1,0,82.95471970326312,87.65930696703353
18,15,1,0,87.65930696703353,82.9123685145408
18,20,1,0,82.9123685145408,79.06396421626793
18,25,1,0,79.06396421626793,82.79524436499219
18,30,1,0,82.79524436499219,77.25233684882866
18,35,1,0,77.25233684882866,78.89088156095706
18,40,1,0,78.89088156095706,79.87289392090388
18,45,1,0,79.87289392090388,72.55496729262966
18,50,1,0,72.55496729262966,79.34791165300787
18,55,1,0,79.34791165300787,79.96567622983987
19,0,1,0,79.96567622983987,82.09179297481279
19,5,1,0,82.09179297481279,76.83811307152976
19,10,1,0,76.83811307152976,86.45680298437807
19,15,1,0,86.45680298437807,81.24621899179776
19,20,1,0,81.24621899179776,80.66047355392296
19,25,1,0,80.66047355392296,82.74474412267759
19,30,1,0,82.74474412267759,86.77003223626932
19,35,1,0,86.77003223626932,87.0683332722438
19,40,1,0,87.0683332722438,86.14495365482172
19,45,1,0,86.14495365482172,78.82942646487824
19,50,1,0,78.82942646487824,83.32115265703023
19,55,1,0,83.32115265703023,92.1238895781679
20,0,1,0,92.1238895781679,90.44943256961712
20,5,1,0,90.44943256961712,93.9879918585487
20,10,1,0,93.9879918585487,78.1692585190436
20,15,1,0,78.1692585190436,90.46157543443165
20,20,1,0,90.46157543443165,85.28685214907581
20,25,1,0,85.28685214907581,83.9570132579863
20,30,1,0,83.9570132579863,80.74386107610418
20,35,1,0,80.74386107610418,87.36091500575421
20,40,1,0,87.36091500575421,83.94879035583831
20,45,1,0,83.94879035583831,81.96795427537361
20,50,1,0,81.96795427537361,89.16569424463674
20,55,1,0,89.16569424463674,91.82590177777509
21,0,1,0,91.82590177777509,79.71152907568407
21,5,1,0,79.71152907568407,91.07496870123532
21,10,1,0,91.07496870123532,79.70046774895805
21,15,1,0,79.70046774895805,85.67120145987015
21,20,1,0,85.67120145987015,84.35894046719311
21,25,1,0,84.35894046719311,90.16667344436694
21,30,1,0,90.16667344436694,89.23644050508948
21,35,1,0,89.23644050508948,90.54786813837993
21,40,1,0,90.54786813837993,87.61002574654121
21,45,1,0,87.61002574654121,91.77408528073353
21,50,1,0,91.77408528073353,88.79472255151443
21,55,1,0,88.79472255151443,75.21082134124995
22,0,1,0,75.21082134124995,94.10256979357591
22,5,1,0,94.10256979357591,98.9014060257638
22,10,1,0,98.9014060257638,93.21825363544943
22,15,1,0,93.21825363544943,91.21912541762343
22,20,1,0,91.21912541762343,80.172986505202
22,25,1,0,80.172986505202,91.04705457942815
22,30,1,0,91.04705457942815,88.01242191532072
22,35,1,0,88.01242191532072,98.02726891988087
22,40,1,0,98.02726891988087,98.08422580922841
22,45,1,0,98.08422580922841,99.47726971915932
22,50,1,0,99.47726971915932,98.0874858836843
22,55,1,0,98.0874858836843,91.49107548354985
23,0,1,0,91.49107548354985,86.50432165800508
23,5,1,0,86.50432165800508,92.88309469587591
23,10,1,0,92.88309469587591,102.68392460440337
23,15,1,0,102.68392460440337,93.40502195533678
23,20,1,0,93.40502195533678,103.28982207716953
23,25,1,0,103.28982207716953,102.25151532769796
23,30,1,0,102.25151532769796,97.82507176221304
23,35,1,0,97.82507176221304,93.09902750037911
23,40,1,0,93.09902750037911,93.58153377665599
23,45,1,0,93.58153377665599,94.92326558853851
23,50,1,0,94.92326558853851,101.96376731269478
23,55,1,0,101.96376731269478,99.67207939762426
0,0,2,0,99.67207939762426,97.63829929829565
0,5,2,0,97.63829929829565,104.50941938126832
0,10,2,0,104.50941938126832,96.74785240161218
0,15,2,0,96.74785240161218,105.43046779723059
0,20,2,0,105.43046779723059,102.36363426754613
0,25,2,0,102.36363426754613,100.14426192332226
0,30,2,0,100.14426192332226,107.92772251214208
0,35,2,0,107.92772251214208,102.56574900292809
0,40,2,0,102.56574900292809,109.71244583126227
0,45,2,0,109.71244583126227,107.74077517631689
0,50,2,0,107.74077517631689,102.12857918726269
0,55,2,0,102.12857918726269,105.37215358786018
1,0,2,0,105.37215358786018,105.05340877569192
1,5,2,0,105.05340877569192,106.70964916138253
1,10,2,0,106.70964916138253,109.05950160386757
1,15,2,0,109.05950160386757,101.34783232807675
1,20,2,0,101.34783232807675,110.14026508295514
1,25,2,0,110.14026508295514,103.41867887085417
1,30,2,0,103.41867887085417,105.37406062491546
1,35,2,0,105.37406062491546,109.4138774522039
1,40,2,0,109.4138774522039,112.47022872006563
1,45,2,0,112.47022872006563,104.77788504502215
1,50,2,0,104.77788504502215,106.91635393655024
1,55,2,0,106.91635393655024,107.73373439982781
2,0,2,0,107.73373439982781,113.12623540434265
2,5,2,0,113.12623540434265,109.32123665213767
2,10,2,0,109.32123665213767,110.99200925109186
2,15,2,0,110.99200925109186,106.08550100009495
2,20,2,0,106.08550100009495,112.94799960453926
2,25,2,0,112.94799960453926,104.13510672808574
2,30,2,0,104.13510672808574,112.92881107460356
2,35,2,0,112.92881107460356,118.7658753644495
2,40,2,0,118.7658753644495,108.08059377105997
2,45,2,0,108.08059377105997,105.20380396248088
2,50,2,0,105.20380396248088,120.90059576712497
2,55,2,0,120.90059576712497,118.57370747600719
3,0,2,0,118.57370747600719,112.25358336177578
3,5,2,0,112.25358336177578,121.07539382542637
3,10,2,0,121.07539382542637,112.59391484437162
3,15,2,0,112.59391484437162,112.38674184418957
3,20,2,0,112.38674184418957,115.81315661241895
3,25,2,0,115.81315661241895,114.76935071352561
3,30,2,0,114.76935071352561,117.7936779599521
3,35,2,0,117.7936779599521,120.49273776579444
3,40,2,0,120.49273776579444,109.34347292379292
3,45,2,0,109.34347292379292,119.84731847641997
3,50,2,0,119.84731847641997,115.8165895802231
3,55,2,0,115.8165895802231,121.11999288040622
4,0,2,0,121.11999288040622,120.65024726431847
4,5,2,0,120.65024726431847,121.19083219152701
4,10,2,0,121.19083219152701,118.79447968208987
4,15,2,0,118.79447968208987,111.6840009551077
4,20,2,0,111.6840009551077,117.91645271089074
4,25,2,0,117.91645271089074,118.21562856037829
4,30,2,0,118.21562856037829,120.16562537780695
4,35,2,0,120.16562537780695,124.1254349988925
4,40,2,0,124.1254349988925,126.23197701585627
4,45,2,0,126.23197701585627,107.32688993298453
4,50,2,0,107.32688993298453,125.82954570083704
4,55,2,0,125.82954570083704,119.0530567758653
5,0,2,0,119.0530567758653,118.534088413453
5,5,2,0,118.534088413453,118.07922581610826
5,10,2,0,118.07922581610826,115.28023841271543
5,15,2,0,115.28023841271543,114.12363123642388
5,20,2,0,114.12363123642388,117.89629429084931
5,25,2,0,117.89629429084931,113.64690934435437
5,30,2,0,113.64690934435437,113.22826162196675
5,35,2,0,113.22826162196675,125.47126171985974
5,40,2,0,125.47126171985974,113.11890648700471
5,45,2,0,113.11890648700471,118.711339914671
5,50,2,0,118.711339914671,116.6742679744896
5,55,2,0,116.6742679744896,121.14198245595583
6,0,2,0,121.14198245595583,121.75138632110402
6,5,2,0,121.75138632110402,122.59401556955369
6,10,2,0,122.59401556955369,120.30143149041416
6,15,2,0,120.30143149041416,119.04091767734593
6,20,2,0,119.04091767734593,124.44120702877204
6,25,2,0,124.44120702877204,123.88720472224175
6,30,2,0,123.88720472224175,120.04446945816927
6,35,2,0,120.04446945816927,116.11112858459163
6,40,2,0,116.11112858459163,118.95343216114794
6,45,2,0,118.95343216114794,119.20797944628266
6,50,2,0,119.20797944628266,122.8910629500343
6,55,2,0,122.8910629500343,121.67234487828239
7,0,2,0,121.67234487828239,118.84367621682613
7,5,2,0,118.84367621682613,124.92383246146741
7,10,2,0,124.92383246146741,119.90767689597165
7,15,2,0,119.90767689597165,127.68200472281154
7,20,2,0,127.68200472281154,125.50576518767633
7,25,2,0,125.50576518767633,117.01298564497259
7,30,2,0,117.01298564497259,116.89362668408224
7,35,2,0,116.89362668408224,125.16050078769864
7,40,2,0,125.16050078769864,118.0739449833458
