hour,minute,day_of_week,is_holiday,demand,demand_next
20,15,5,0,87.5206667295069,87.38648656042119
20,20,5,0,87.38648656042119,90.91145664383427
20,25,5,0,90.91145664383427,77.78928319047168
20,30,5,0,77.78928319047168,84.92322853580241
20,35,5,0,84.92322853580241,91.12535054649265
20,40,5,0,91.12535054649265,80.65147832218636
20,45,5,0,80.65147832218636,78.87909605504579
20,50,5,0,78.87909605504579,87.92030158977786
20,55,5,0,87.92030158977786,81.55652830623178
21,0,5,0,81.55652830623178,98.14534027104875
21,5,5,0,98.14534027104875,79.23355589259313
21,10,5,0,79.23355589259313,86.47098209101837
21,15,5,0,86.47098209101837,80.17229062606837
21,20,5,0,80.17229062606837,85.51860472906566
21,25,5,0,85.51860472906566,83.93289843609318
21,30,5,0,83.93289843609318,90.67048571613971
21,35,5,0,90.67048571613971,88.09349765880225
21,40,5,0,88.09349765880225,96.26195371997588
21,45,5,0,96.26195371997588,89.75609462539929
21,50,5,0,89.75609462539929,89.0525883081705
21,55,5,0,89.0525883081705,95.25343508243698
22,0,5,0,95.25343508243698,95.91752298157654
22,5,5,0,95.91752298157654,89.79776401357289
22,10,5,0,89.79776401357289,85.52659361526814
22,15,5,0,85.52659361526814,87.41022772843839
22,20,5,0,87.41022772843839,86.38722591032179
22,25,5,0,86.38722591032179,86.92761367627054
22,30,5,0,86.92761367627054,90.97753441442694
22,35,5,0,90.97753441442694,92.98629303566459
22,40,5,0,92.98629303566459,92.1468671632836
22,45,5,0,92.1468671632836,96.33528744605465
22,50,5,0,96.33528744605465,95.9702447856916
22,55,5,0,95.9702447856916,93.85714795848767
23,0,5,0,93.85714795848767,94.93084664660418
23,5,5,0,94.93084664660418,97.12756196774319
23,10,5,0,97.12756196774319,98.02532573389298
23,15,5,0,98.02532573389298,98.84984965658268
23,20,5,0,98.84984965658268,97.60150260733812
23,25,5,0,97.60150260733812,87.02536213759161
23,30,5,0,87.02536213759161,99.99500569991032
23,35,5,0,99.99500569991032,96.02841036139809
23,40,5,0,96.02841036139809,97.76245304247207
23,45,5,0,97.76245304247207,103.9193380253034
23,50,5,0,103.9193380253034,104.93539025795563
23,55,5,0,104.93539025795563,91.05403541833415
0,0,6,1,91.05403541833415,98.37853734470896
0,5,6,1,98.37853734470896,99.92239421276211
0,10,6,1,99.92239421276211,86.8563789524265
0,15,6,1,86.8563789524265,91.02563015052162
0,20,6,1,91.02563015052162,90.65513983392567
0,25,6,1,90.65513983392567,97.89375306363145
0,30,6,1,97.89375306363145,85.31240408060648
0,35,6,1,85.31240408060648,103.36928715040241
0,40,6,1,103.36928715040241,95.19756603002018
0,45,6,1,95.19756603002018,99.77326606208513
0,50,6,1,99.77326606208513,89.06734971357366
0,55,6,1,89.06734971357366,100.3513304874865
1,0,6,1,100.3513304874865,95.7371177168064
1,5,6,1,95.7371177168064,87.79703762615799
1,10,6,1,87.79703762615799,85.36910769170296
1,15,6,1,85.36910769170296,97.57553558433355
1,20,6,1,97.57553558433355,95.65403990003418
1,25,6,1,95.65403990003418,94.84052181021413
1,30,6,1,94.84052181021413,100.89903956269089
1,35,6,1,100.89903956269089,102.07406012936234
1,40,6,1,102.07406012936234,101.7101337594849
1,45,6,1,101.7101337594849,100.61954058198666
1,50,6,1,100.61954058198666,102.22454135774804
1,55,6,1,102.22454135774804,100.64720636828916
2,0,6,1,100.64720636828916,100.60913194297775
2,5,6,1,100.60913194297775,100.52664747431794
2,10,6,1,100.52664747431794,105.22330169932091
2,15,6,1,105.22330169932091,100.2433777500424
2,20,6,1,100.2433777500424,103.55597149970863
2,25,6,1,103.55597149970863,93.6302366744051
2,30,6,1,93.6302366744051,109.44345200950099
2,35,6,1,109.44345200950099,107.24815114535994
2,40,6,1,107.24815114535994,100.90308255846848
2,45,6,1,100.90308255846848,98.51279516400061
2,50,6,1,98.51279516400061,99.28194078254323
2,55,6,1,99.28194078254323,107.03150469578924
3,0,6,1,107.03150469578924,107.09927268451196
3,5,6,1,107.09927268451196,101.80797936658185
3,10,6,1,101.80797936658185,96.49562464552744
3,15,6,1,96.49562464552744,106.1965455725426
3,20,6,1,106.1965455725426,107.52315889307391
3,25,6,1,107.52315889307391,97.2657192853867
3,30,6,1,97.2657192853867,108.98569718696923
3,35,6,1,108.98569718696923,110.1467179148415
3,40,6,1,110.1467179148415,98.78577957550362
3,45,6,1,98.78577957550362,100.15940102722732
3,50,6,1,100.15940102722732,108.08806300997196
3,55,6,1,108.08806300997196,109.11095211652446
4,0,6,1,109.11095211652446,109.86769854643984
4,5,6,1,109.86769854643984,110.39184725376889
4,10,6,1,110.39184725376889,117.45769971176554
4,15,6,1,117.45769971176554,112.09491118347157
4,20,6,1,112.09491118347157,104.04547973683626
4,25,6,1,104.04547973683626,101.22578813734776
4,30,6,1,101.22578813734776,115.21048282677697
4,35,6,1,115.21048282677697,112.38054272709026
4,40,6,1,112.38054272709026,107.21763693611152
4,45,6,1,107.21763693611152,96.5813314176348
4,50,6,1,96.5813314176348,109.78257068900926
4,55,6,1,109.78257068900926,109.9072349431666
5,0,6,1,109.9072349431666,105.63907258647838
5,5,6,1,105.63907258647838,111.87803262927314
5,10,6,1,111.87803262927314,104.53297798674011
5,15,6,1,104.53297798674011,106.9912018300094
5,20,6,1,106.9912018300094,111.36717859853353
5,25,6,1,111.36717859853353,109.9001192866039
5,30,6,1,109.9001192866039,113.00869365568398
5,35,6,1,113.00869365568398,102.1837125726046
5,40,6,1,102.1837125726046,116.24406170573465
5,45,6,1,116.24406170573465,107.23519447493598
5,50,6,1,107.23519447493598,119.17180491935966
5,55,6,1,119.17180491935966,112.50008000025765
6,0,6,1,112.50008000025765,106.85688403407322
6,5,6,1,106.85688403407322,103.39061088123309
6,10,6,1,103.39061088123309,120.05260125634862
6,15,6,1,120.05260125634862,106.9948244407568
6,20,6,1,106.9948244407568,115.55738143029885
6,25,6,1,115.55738143029885,112.84412647533209
6,30,6,1,112.84412647533209,117.38296490142072
6,35,6,1,117.38296490142072,102.06181085871557
6,40,6,1,102.06181085871557,102.0232527132934
6,45,6,1,102.0232527132934,106.91388348723137
6,50,6,1,106.91388348723137,115.67207042365561
6,55,6,1,115.67207042365561,107.09285361115673
7,0,6,1,107.09285361115673,112.2191789595623
7,5,6,1,112.2191789595623,112.43498897398884
7,10,6,1,112.43498897398884,96.34794037860947
7,15,6,1,96.34794037860947,102.52383993951719
7,20,6,1,102.52383993951719,109.98466915273522
7,25,6,1,109.98466915273522,104.66732936811782
7,30,6,1,104.66732936811782,112.35132386833824
7,35,6,1,112.35132386833824,110.26535800026384
7,40,6,1,110.26535800026384,110.43422055571536
7,45,6,1,110.43422055571536,97.32857372443566
7,50,6,1,97.32857372443566,104.32864628243185
7,55,6,1,104.32864628243185,114.7088858607124
8,0,6,1,114.7088858607124,102.93721452484114
8,5,6,1,102.93721452484114,108.91475278852303
8,10,6,1,108.91475278852303,105.05947769913976
8,15,6,1,105.05947769913976,104.92002956249146
8,20,6,1,104.92002956249146,105.39731279033423
8,25,6,1,105.39731279033423,111.71323018360324
8,30,6,1,111.71323018360324,102.7217714709476
8,35,6,1,102.7217714709476,107.23031835006694
8,40,6,1,107.23031835006694,101.97447955556524
8,45,6,1,101.97447955556524,100.86499135317356
8,50,6,1,100.86499135317356,104.32717696352553
8,55,6,1,104.32717696352553,108.21904409153578
9,0,6,1,108.21904409153578,108.62079939491812
9,5,6,1,108.62079939491812,102.19059947044437
9,10,6,1,102.19059947044437,98.5094786721175
9,15,6,1,98.5094786721175,105.24838680272234
9,20,6,1,105.24838680272234,108.13558437228156
9,25,6,1,108.13558437228156,100.18023000005454
9,30,6,1,100.18023000005454,94.18547721032884
9,35,6,1,94.18547721032884,101.37212303422565
9,40,6,1,101.37212303422565,107.84006154023946
9,45,6,1,107.84006154023946,92.81177363501634
9,50,6,1,92.81177363501634,95.140475108723
9,55,6,1,95.140475108723,102.59911094323962
10,0,6,1,102.59911094323962,103.1252685489035
10,5,6,1,103.1252685489035,105.63083876001585
10,10,6,1,105.63083876001585,103.49864294429781
10,15,6,1,103.49864294429781,90.91574288089565
10,20,6,1,90.91574288089565,98.63108053421197
10,25,6,1,98.63108053421197,92.56353557981066
10,30,6,1,92.56353557981066,101.57427358719069
10,35,6,1,101.57427358719069,90.20643217129758
10,40,6,1,90.20643217129758,96.17293530726036
10,45,6,1,96.17293530726036,109.1076483417762
10,50,6,1,109.1076483417762,99.15923175069935
10,55,6,1,99.15923175069935,100.15257958803396
11,0,6,1,100.15257958803396,96.99475271203742
11,5,6,1,96.99475271203742,90.91530308603765
11,10,6,1,90.91530308603765,96.59187348782845
11,15,6,1,96.59187348782845,86.68451958908463
11,20,6,1,86.68451958908463,85.49931959861863
11,25,6,1,85.49931959861863,95.63727404547632
11,30,6,1,95.63727404547632,87.8587167982638
11,35,6,1,87.8587167982638,86.5855666400679
11,40,6,1,86.5855666400679,95.82400830863554
11,45,6,1,95.82400830863554,92.95024772342654
11,50,6,1,92.95024772342654,87.48376777270936
11,55,6,1,87.48376777270936,86.3176154132923
12,0,6,1,86.3176154132923,89.97188494259653
12,5,6,1,89.97188494259653,79.24669861681329
12,10,6,1,79.24669861681329,90.75739958147824
12,15,6,1,90.75739958147824,82.1369264240869
12,20,6,1,82.1369264240869,86.93643785213504
12,25,6,1,86.93643785213504,87.96834631961292
12,30,6,1,87.96834631961292,90.11586849155756
12,35,6,1,90.11586849155756,85.77427839273078
12,40,6,1,85.77427839273078,86.45641391413636
12,45,6,1,86.45641391413636,89.41487949557269
12,50,6,1,89.41487949557269,80.65969113119642
12,55,6,1,80.65969113119642,89.39703988918127
13,0,6,1,89.39703988918127,88.5285646736012
13,5,6,1,88.5285646736012,81.29284143507982
13,10,6,1,81.29284143507982,83.12387487109459
13,15,6,1,83.12387487109459,85.04092250907497
13,20,6,1,85.04092250907497,73.0181848340728
13,25,6,1,73.0181848340728,83.46855493587567
13,30,6,1,83.46855493587567,82.67707043287535
13,35,6,1,82.67707043287535,82.25654512452915
13,40,6,1,82.25654512452915,86.97070277960401
13,45,6,1,86.97070277960401,85.92947308723315
13,50,6,1,85.92947308723315,79.57841927460849
13,55,6,1,79.57841927460849,70.86702454255627
14,0,6,1,70.86702454255627,80.80541530913047
14,5,6,1,80.80541530913047,85.16370118471943
14,10,6,1,85.16370118471943,86.74975268023523
14,15,6,1,86.74975268023523,70.5022192245906
14,20,6,1,70.5022192245906,76.1888374605637
14,25,6,1,76.1888374605637,83.32993870756202
14,30,6,1,83.32993870756202,80.8538134895041
14,35,6,1,80.8538134895041,80.93800966388007
14,40,6,1,80.93800966388007,79.47731474553488
14,45,6,1,79.47731474553488,71.90849665452396
14,50,6,1,71.90849665452396,70.22806390841852
14,55,6,1,70.22806390841852,78.60602240365589
15,0,6,1,78.60602240365589,70.87465741013385
15,5,6,1,70.87465741013385,78.98922913225601
15,10,6,1,78.98922913225601,75.55817481588836
15,15,6,1,75.55817481588836,82.23413572019683
15,20,6,1,82.23413572019683,67.28222927629112
15,25,6,1,67.28222927629112,73.89769466401957
15,30,6,1,73.89769466401957,69.0006748493972
15,35,6,1,69.0006748493972,66.44097438544091
15,40,6,1,66.44097438544091,75.48027754826643
15,45,6,1,75.48027754826643,70.28287375022089
15,50,6,1,70.28287375022089,69.03260407193184
15,55,6,1,69.03260407193184,80.12977021467385
16,0,6,1,80.12977021467385,72.97827082453391
16,5,6,1,72.97827082453391,71.94770578147893
16,10,6,1,71.94770578147893,64.95820566606957
16,15,6,1,64.95820566606957,71.06518488187871
16,20,6,1,71.06518488187871,75.63746280191327
16,25,6,1,75.63746280191327,72.31081198354089
16,30,6,1,72.31081198354089,71.4159119801361
16,35,6,1,71.4159119801361,64.4137565775275
16,40,6,1,64.4137565775275,71.08365944472376
16,45,6,1,71.08365944472376,70.66829631572003
16,50,6,1,70.66829631572003,71.00262782146413
16,55,6,1,71.00262782146413,71.95621554606663
17,0,6,1,71.95621554606663,70.7737924128788
17,5,6,1,70.7737924128788,69.20062312842688
17,10,6,1,69.20062312842688,66.34117384004222
17,15,6,1,66.34117384004222,79.00981683885395
17,20,6,1,79.00981683885395,69.00521599235165
17,25,6,1,69.00521599235165,76.16946980833563
17,30,6,1,76.16946980833563,72.57523604712674
17,35,6,1,72.57523604712674,68.67240484319726
17,40,6,1,68.67240484319726,69.27139497928655
17,45,6,1,69.27139497928655,77.26307335093816
17,50,6,1,77.26307335093816,63.62796942189766
17,55,6,1,63.62796942189766,71.75366850026514
18,0,6,1,71.75366850026514,76.01647238604626
18,5,6,1,76.01647238604626,71.67652577992341
18,10,6,1,71.67652577992341,73.53184585248829
18,15,6,1,73.53184585248829,67.41921374356637
18,20,6,1,67.41921374356637,70.57856779847177
18,25,6,1,70.57856779847177,70.96022588278711
18,30,6,1,70.96022588278711,71.3322561472619
18,35,6,1,71.3322561472619,64.95838832755938
18,40,6,1,64.95838832755938,63.07569935980244
18,45,6,1,63.07569935980244,71.63888229461828
18,50,6,1,71.63888229461828,77.81560163002638
18,55,6,1,77.81560163002638,74.0125334079791
19,0,6,1,74.0125334079791,72.35805525211498
19,5,6,1,72.35805525211498,69.31324626152822
19,10,6,1,69.31324626152822,70.61579630790182
19,15,6,1,70.61579630790182,68.6664448347031
19,20,6,1,68.6664448347031,68.90063633922563
19,25,6,1,68.90063633922563,72.8665079440996
19,30,6,1,72.8665079440996,73.15691927847499
19,35,6,1,73.15691927847499,65.78744134762518
19,40,6,1,65.78744134762518,69.9314687306045
19,45,6,1,69.9314687306045,68.96254456693312
19,50,6,1,68.96254456693312,72.96226915749052
19,55,6,1,72.96226915749052,68.49231088658851
20,0,6,1,68.49231088658851,72.68193832813536
20,5,6,1,72.68193832813536,77.1972431397428
20,10,6,1,77.1972431397428,67.68638207775746
20,15,6,1,67.68638207775746,79.43490999484654
20,20,6,1,79.43490999484654,79.97657220722179
20,25,6,1,79.97657220722179,72.46461128156864
20,30,6,1,72.46461128156864,76.83059578105608
20,35,6,1,76.83059578105608,72.77397773344538
20,40,6,1,72.77397773344538,77.02293848572691
20,45,6,1,77.02293848572691,80.50708631496076
20,50,6,1,80.50708631496076,72.0958037353897
20,55,6,1,72.0958037353897,78.96183871135156
21,0,6,1,78.96183871135156,80.96638557925353
21,5,6,1,80.96638557925353,83.01127617913261
21,10,6,1,83.01127617913261,79.01033107491233
21,15,6,1,79.01033107491233,78.12622825500051
21,20,6,1,78.12622825500051,81.5002734303614
21,25,6,1,81.5002734303614,73.54829191631326
21,30,6,1,73.54829191631326,84.66262314106316
21,35,6,1,84.66262314106316,73.09643316185219
21,40,6,1,73.09643316185219,80.77051143971607
21,45,6,1,80.77051143971607,80.32196029627849
21,50,6,1,80.32196029627849,77.77523507892138
21,55,6,1,77.77523507892138,77.8004262689698
22,0,6,1,77.8004262689698,83.59315218446346
22,5,6,1,83.59315218446346,81.11815475183535
22,10,6,1,81.11815475183535,83.05356255404516
22,15,6,1,83.05356255404516,77.74550015518717
22,20,6,1,77.74550015518717,84.42836208770343
22,25,6,1,84.42836208770343,79.17690304977573
22,30,6,1,79.17690304977573,93.15685177602379
22,35,6,1,93.15685177602379,74.08905794263158
22,40,6,1,74.08905794263158,84.47155313169307
22,45,6,1,84.47155313169307,89.06759734619081
22,50,6,1,89.06759734619081,92.50339474276606
22,55,6,1,92.50339474276606,79.52390453639477
23,0,6,1,79.52390453639477,87.51283346428949
23,5,6,1,87.51283346428949,84.967447562691
23,10,6,1,84.967447562691,83.11896892694254
23,15,6,1,83.11896892694254,87.42117487282059
23,20,6,1,87.42117487282059,76.72259077288373
23,25,6,1,76.72259077288373,92.79333330309477
23,30,6,1,92.79333330309477,91.29403671856286
23,35,6,1,91.29403671856286,81.61785622313407
23,40,6,1,81.61785622313407,92.29943713419988
23,45,6,1,92.29943713419988,89.42102501056247
23,50,6,1,89.42102501056247,89.7182322998016
23,55,6,1,89.7182322998016,99.19454237629586
0,0,0,0,99.19454237629586,95.72106012128707
0,5,0,0,95.72106012128707,95.80737024724637
0,10,0,0,95.80737024724637,108.57155149897575
0,15,0,0,108.57155149897575,101.10452378998245
0,20,0,0,101.10452378998245,102.17853790288723
0,25,0,0,102.17853790288723,99.4316385713065
0,30,0,0,99.4316385713065,101.02334562316753
0,35,0,0,101.02334562316753,102.2443762698914
0,40,0,0,102.2443762698914,106.25557319720635
0,45,0,0,106.25557319720635,107.09444260405968
0,50,0,0,107.09444260405968,103.1768007600758
0,55,0,0,103.1768007600758,108.75673024315695
1,0,0,0,108.75673024315695,95.82741460800915
1,5,0,0,95.82741460800915,110.9064651925161
1,10,0,0,110.9064651925161,124.2213611344655
1,15,0,0,124.2213611344655,106.77971430432036
1,20,0,0,106.77971430432036,103.24830113577698
1,25,0,0,103.24830113577698,104.60523524029136
1,30,0,0,104.60523524029136,119.50799887854598
1,35,0,0,119.50799887854598,109.09222782662744
1,40,0,0,109.09222782662744,116.15882773544647
1,45,0,0,116.15882773544647,112.26342841770898
1,50,0,0,112.26342841770898,108.52582164121695
1,55,0,0,108.52582164121695,112.66287965516788
2,0,0,0,112.66287965516788,112.35956256856117
2,5,0,0,112.35956256856117,99.76465611503545
2,10,0,0,99.76465611503545,107.17687805678507
2,15,0,0,107.17687805678507,107.38450866774512
2,20,0,0,107.38450866774512,111.12716695353278
2,25,0,0,111.12716695353278,111.60096195355759
2,30,0,0,111.60096195355759,102.48745275346512
2,35,0,0,102.48745275346512,108.2429891660133
2,40,0,0,108.2429891660133,117.15152380375471
2,45,0,0,117.15152380375471,109.77155187137876
2,50,0,0,109.77155187137876,111.33241507952405
2,55,0,0,111.33241507952405,120.09927859786374
3,0,0,0,120.09927859786374,115.32418424885232
3,5,0,0,115.32418424885232,110.17635101051611
3,10,0,0,110.17635101051611,112.58701952392056
3,15,0,0,112.58701952392056,116.68622332586772
3,20,0,0,116.68622332586772,116.15312646121393
3,25,0,0,116.15312646121393,118.71329431772742
3,30,0,0,118.71329431772742,111.81287728136839
3,35,0,0,111.81287728136839,119.68031147376708
3,40,0,0,119.68031147376708,117.6285178486173
3,45,0,0,117.6285178486173,115.9964871616318
3,50,0,0,115.9964871616318,110.08247966103248
3,55,0,0,110.08247966103248,122.53360455529386
4,0,0,0,122.53360455529386,112.97028414832347
4,5,0,0,112.97028414832347,114.08736428550009
4,10,0,0,114.08736428550009,114.86014471038888
4,15,0,0,114.86014471038888,114.42409600677645
4,20,0,0,114.42409600677645,127.21522824758027
4,25,0,0,127.21522824758027,118.70672249162233
4,30,0,0,118.70672249162233,124.91996463576373
4,35,0,0,124.91996463576373,108.09773930479325
4,40,0,0,108.09773930479325,126.6471949306598
4,45,0,0,126.6471949306598,125.27430614682483
4,50,0,0,125.27430614682483,113.47465638224908
4,55,0,0,113.47465638224908,111.08009155995846
5,0,0,0,111.08009155995846,110.09348574296784
5,5,0,0,110.09348574296784,119.67776037543838
5,10,0,0,119.67776037543838,121.27497490355837
5,15,0,0,121.27497490355837,125.708323074357
5,20,0,0,125.708323074357,117.33930622311486
5,25,0,0,117.33930622311486,111.97179492147625
5,30,0,0,111.97179492147625,123.50338196089682
5,35,0,0,123.50338196089682,122.22417374074674
5,40,0,0,122.22417374074674,119.0589763322007
5,45,0,0,119.0589763322007,114.1194548837101
5,50,0,0,114.1194548837101,126.42253504908145
5,55,0,0,126.42253504908145,116.20727748009746
6,0,0,0,116.20727748009746,116.42587602801986
6,5,0,0,116.42587602801986,116.83707749368824
6,10,0,0,116.83707749368824,122.45701185269739
6,15,0,0,122.45701185269739,126.73039579056173
6,20,0,0,126.73039579056173,117.33157095322213
6,25,0,0,117.33157095322213,124.7930754067566
6,30,0,0,124.7930754067566,120.1410246912193
6,35,0,0,120.1410246912193,126.18664953869386
6,40,0,0,126.18664953869386,118.1363282129208
6,45,0,0,118.1363282129208,124.16502921094367
6,50,0,0,124.16502921094367,118.75978264287676
6,55,0,0,118.75978264287676,117.53574373621035
7,0,0,0,117.53574373621035,123.8267012168512
7,5,0,0,123.8267012168512,111.44709930134599
7,10,0,0,111.44709930134599,124.07406970389147
7,15,0,0,124.07406970389147,125.26850075019236
7,20,0,0,125.26850075019236,119.81816531619006
7,25,0,0,119.81816531619006,122.39930078283827
7,30,0,0,122.39930078283827,120.2202562062261
7,35,0,0,120.2202562062261,109.57171061290026
7,40,0,0,109.57171061290026,121.98193093223885
7,45,0,0,121.98193093223885,116.44484706005281
7,50,0,0,116.44484706005281,116.46756179032113
7,55,0,0,116.46756179032113,121.10321295201999
8,0,0,0,121.10321295201999,121.68767041481546
8,5,0,0,121.68767041481546,119.18351069814221
8,10,0,0,119.18351069814221,115.38264493862305
8,15,0,0,115.38264493862305,121.18854442995799
8,20,0,0,121.18854442995799,112.70050510884228
8,25,0,0,112.70050510884228,120.52279153966917
8,30,0,0,120.52279153966917,107.27185800673972
8,35,0,0,107.27185800673972,111.76861134449646
8,40,0,0,111.76861134449646,119.22112106322783
8,45,0,0,119.22112106322783,113.27660692245583
8,50,0,0,113.27660692245583,103.28166412674814
8,55,0,0,103.28166412674814,108.74649706904616
9,0,0,0,108.74649706904616,124.78839439717727
9,5,0,0,124.78839439717727,113.59342018420679
9,10,0,0,113.59342018420679,112.31409229204112
9,15,0,0,112.31409229204112,109.75914451282055
9,20,0,0,109.75914451282055,109.25804368179709
9,25,0,0,109.25804368179709,102.85468878622329
9,30,0,0,102.85468878622329,113.01761377799072
9,35,0,0,113.01761377799072,110.00883946521449
9,40,0,0,110.00883946521449,120.17092741356421
9,45,0,0,120.17092741356421,120.06499829963977
9,50,0,0,120.06499829963977,116.08164465482707
9,55,0,0,116.08164465482707,105.59964031764068
10,0,0,0,105.59964031764068,111.38711581004196
10,5,0,0,111.38711581004196,102.6659152836248
10,10,0,0,102.6659152836248,93.00907616098509
10,15,0,0,93.00907616098509,107.13866246083853
10,20,0,0,107.13866246083853,104.17747588473094
10,25,0,0,104.17747588473094,102.4957839547017
10,30,0,0,102.4957839547017,107.19409769572486
10,35,0,0,107.19409769572486,105.64368745072682
10,40,0,0,105.64368745072682,108.04114346285071
10,45,0,0,108.04114346285071,103.0456271398612
10,50,0,0,103.0456271398612,108.8303976759823
10,55,0,0,108.8303976759823,98.99147477881696
11,0,0,0,98.99147477881696,102.8806730253256
11,5,0,0,102.8806730253256,113.40398934766907
11,10,0,0,113.40398934766907,99.68649654557021
11,15,0,0,99.68649654557021,109.64399113308423
11,20,0,0,109.64399113308423,97.89953164588785
11,25,0,0,97.89953164588785,97.93530925092831
11,30,0,0,97.93530925092831,99.09733036408429
11,35,0,0,99.09733036408429,105.4079220960981
11,40,0,0,105.4079220960981,97.7245072089521
11,45,0,0,97.7245072089521,102.49385361910458
11,50,0,0,102.49385361910458,103.59917496313996
11,55,0,0,103.59917496313996,94.92420164668216
12,0,0,0,94.92420164668216,87.45605285841326
12,5,0,0,87.45605285841326,106.01788491704647
12,10,0,0,106.01788491704647,100.39196815550741
12,15,0,0,100.39196815550741,96.5253153637397
12,20,0,0,96.5253153637397,93.6167071512691
12,25,0,0,93.6167071512691,94.75769705906592
12,30,0,0,94.75769705906592,86.99586645095938
12,35,0,0,86.99586645095938,97.36138993425935
12,40,0,0,97.36138993425935,91.97011155917635
12,45,0,0,91.97011155917635,99.34009997691302
12,50,0,0,99.34009997691302,92.29823852204015
12,55,0,0,92.29823852204015,96.75449235218942
13,0,0,0,96.75449235218942,86.97798544183577
13,5,0,0,86.97798544183577,90.30894828367074
13,10,0,0,90.30894828367074,83.74657714896286
13,15,0,0,83.74657714896286,90.22746490575047
13,20,0,0,90.22746490575047,96.11953720501042
13,25,0,0,96.11953720501042,89.95622132214605
13,30,0,0,89.95622132214605,75.35349776806339
13,35,0,0,75.35349776806339,99.98168127908974
13,40,0,0,99.98168127908974,98.42127879404583
13,45,0,0,98.42127879404583,87.71105881645556
13,50,0,0,87.71105881645556,85.83706987004444
13,55,0,0,85.83706987004444,86.20686806875236
14,0,0,0,86.20686806875236,87.32867992980502
14,5,0,0,87.32867992980502,84.63472141116294
14,10,0,0,84.63472141116294,86.13092518657098
14,15,0,0,86.13092518657098,91.05232992975327
14,20,0,0,91.05232992975327,78.95373303062968
14,25,0,0,78.95373303062968,90.51375780474392
14,30,0,0,90.51375780474392,97.13086399243353
14,35,0,0,97.13086399243353,84.02087448146678
14,40,0,0,84.02087448146678,86.93674070884539
14,45,0,0,86.93674070884539,88.93766087044841
14,50,0,0,88.93766087044841,93.0655165233267
14,55,0,0,93.0655165233267,97.3608395339355
15,0,0,0,97.3608395339355,79.68282887882933
15,5,0,0,79.68282887882933,85.03443797821038
15,10,0,0,85.03443797821038,84.40947984043476
15,15,0,0,84.40947984043476,90.99723616591004
15,20,0,0,90.99723616591004,89.23742779167442
15,25,0,0,89.23742779167442,86.904737002744
15,30,0,0,86.904737002744,80.80541618254867
15,35,0,0,80.80541618254867,83.42891114252416
15,40,0,0,83.42891114252416,82.98946247826035
15,45,0,0,82.98946247826035,81.41432912560246
15,50,0,0,81.41432912560246,76.29862005513189
15,55,0,0,76.29862005513189,85.76080121681449
16,0,0,0,85.76080121681449,90.08797734705746
16,5,0,0,90.08797734705746,86.07077834477883
16,10,0,0,86.07077834477883,85.22887391965965
16,15,0,0,85.22887391965965,82.15358245860729
16,20,0,0,82.15358245860729,83.89355827973462
16,25,0,0,83.89355827973462,84.81846922414651
16,30,0,0,84.81846922414651,85.6549974761958
16,35,0,0,85.6549974761958,82.1214164200352
16,40,0,0,82.1214164200352,80.99326247915039
16,45,0,0,80.99326247915039,80.85257257319049
16,50,0,0,80.85257257319049,80.07008560979115
16,55,0,0,80.07008560979115,83.3625598524286
17,0,0,0,83.3625598524286,71.53128185798852
17,5,0,0,71.53128185798852,81.54687523657759
17,10,0,0,81.54687523657759,77.19422733113733
17,15,0,0,77.19422733113733,85.90768568588962
17,20,0,0,85.90768568588962,85.81931608497774
17,25,0,0,85.81931608497774,72.7920528479301
17,30,0,0,72.7920528479301,81.53671343923178
17,35,0,0,81.53671343923178,84.05487257983286
17,40,0,0,84.05487257983286,85.52333138890876
17,45,0,0,85.52333138890876,86.38948565497476
17,50,0,0,86.38948565497476,77.7267560371734
17,55,0,0,77.7267560371734,75.99753496121919
18,0,0,0,75.99753496121919,89.33784925118084
18,5,0,0,89.33784925118084,78.50773649622312
18,10,0,0,78.50773649622312,83.67214861142074
18,15,0,0,83.67214861142074,77.94310663653859
18,20,0,0,77.94310663653859,69.03518346276427
18,25,0,0,69.03518346276427,75.52469065347367
18,30,0,0,75.52469065347367,78.95068718137671
18,35,0,0,78.95068718137671,76.31055604964419
18,40,0,0,76.31055604964419,84.95259844540452
18,45,0,0,84.95259844540452,90.60065566034474
18,50,0,0,90.60065566034474,73.77042663800968
18,55,0,0,73.77042663800968,83.83102654702867
19,0,0,0,83.83102654702867,77.64542880335176
19,5,0,0,77.64542880335176,82.87456141999517
19,10,0,0,82.87456141999517,84.04273439165972
19,15,0,0,84.04273439165972,93.55963906837887
19,20,0,0,93.55963906837887,79.87810239275713
19,25,0,0,79.87810239275713,80.39433479911196
19,30,0,0,80.39433479911196,76.18262016905403
19,35,0,0,76.18262016905403,81.18045755521213
19,40,0,0,81.18045755521213,83.08034147321497
19,45,0,0,83.08034147321497,74.98914420215584
19,50,0,0,74.98914420215584,80.89621520944482
19,55,0,0,80.89621520944482,90.36388355457025
20,0,0,0,90.36388355457025,90.5591714781369
20,5,0,0,90.5591714781369,88.51248000785536
20,10,0,0,88.51248000785536,76.61453308784517
20,15,0,0,76.61453308784517,83.20882085730152
20,20,0,0,83.20882085730152,79.83027530870473
20,25,0,0,79.83027530870473,84.71482525901575
20,30,0,0,84.71482525901575,80.6569164954013
20,35,0,0,80.6569164954013,84.14049452753586
20,40,0,0,84.14049452753586,84.63701355065619
